request_id,metadata
request-65,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-66,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-67,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-68,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-69,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-70,"{'law_index': '시행령_제80조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제80조제1항_자산운용한도 제한의 예외 등'}"
request-71,"{'law_index': '시행령_제84조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제84조_이해관계인의 범위'}"
request-72,"{'law_index': '시행령_제86조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제86조제1항_계열회사 증권의 취득제한 등'}"
request-73,"{'law_index': '시행령_제88조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제88조제1항_성과보수의 제한'}"
request-74,"{'law_index': '시행령_제92조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제92조제1항_자산운용보고서'}"
request-75,"{'law_index': '시행령_제92조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제92조제4항_자산운용보고서'}"
request-76,"{'law_index': '시행령_제94조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제94조제1항_집합투자재산에 관한 보고 및 공시'}"
request-77,"{'law_index': '시행령_제94조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제94조제2항_집합투자재산에 관한 보고 및 공시'}"
request-78,"{'law_index': '시행령_제94조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제94조제2항_집합투자재산에 관한 보고 및 공시'}"
request-79,"{'law_index': '시행령_제94조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제94조제3항_집합투자재산에 관한 보고 및 공시'}"
request-80,"{'law_index': '시행령_제97조제7항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제2관 집합투자업자의 영업행위 규칙_제97조제7항_부동산의 운용 특례'}"
request-81,"{'law_index': '시행령_제98조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제3관 투자자문업자 및 투자일임업자의 영업행위 규칙_제98조제1항_계약의 체결'}"
request-82,"{'law_index': '시행령_제99조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제3관 투자자문업자 및 투자일임업자의 영업행위 규칙_제99조제4항_불건전 영업행위의 금지'}"
request-83,"{'law_index': '시행령_제99조의2제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제3관 투자자문업자 및 투자일임업자의 영업행위 규칙_제99조의2제1항_성과보수의 제한 등'}"
request-84,"{'law_index': '시행령_제101조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제3관 투자자문업자 및 투자일임업자의 영업행위 규칙_제101조제1항_역외투자자문업자 등의 특례'}"
request-85,"{'law_index': '시행령_제103조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제103조_신탁의 종류'}"
request-86,"{'law_index': '시행령_제104조제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제104조제6항_신탁업무의 방법 등'}"
request-87,"{'law_index': '시행령_제109조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제109조제3항_불건전 영업행위의 금지'}"
request-88,"{'law_index': '시행령_제116조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제116조_회계처리기준 제정의 위탁'}"
request-89,"{'law_index': '시행령_제118조의2', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제2편 금융투자업 제4장 영업행위 규칙 제2절 금융투자업자별 영업행위 규칙 제4관 신탁업자의 영업행위 규칙_제118조의2_회계감사인 등의 손해배상책임'}"
